1	28723
1	3634
2	26990
2	28916
5	25026
6	21230
7	18594
7	17250
7	11125
7	23536
7	11240
7	14617
7	31213
7	21517
7	25439
7	11628
7	9431
7	15527
7	10432
7	10274
7	28285
7	22542
7	20816
7	9172
7	23818
7	13862
7	398
7	5298
7	26654
7	7309
7	4156
7	6740
7	12186
7	25101
7	30693
7	15636
7	16747
8	30808
8	10552
8	11684
8	16234
8	10212
8	3522
8	12341
8	8036
8	19084
8	32238
8	8290
8	26490
8	23602
8	20556
8	29330
8	27566
8	7295
8	24985
8	22387
8	26099
8	18428
8	2812
8	30275
8	4707
8	31040
8	22024
8	31511
8	22277
8	29614
8	10494
8	238
9	16063
9	17043
9	25300
9	16320
9	8754
9	25871
9	25439
9	20555
9	8369
9	23867
9	6740
9	23874
9	16195
9	28285
9	12058
9	23414
9	17427
9	20284
9	7309
10	15527
10	8165
10	25809
10	12992
10	12058
10	21124
10	11614
10	12779
10	10754
10	24150
10	21573
10	725
10	16263
10	16765
10	1284
10	1609
10	11734
10	8544
10	4534
10	27936
10	14000
10	5669
10	16131
10	2836
10	30505
10	25781
10	15976
10	7985
10	16018
10	23231
10	29718
10	16567
11	3791
12	20946
12	27870
12	13087
12	15258
12	23954
12	1645
12	8535
12	8524
12	17399
12	18144
12	2360
12	7413
12	15805
12	897
12	30693
12	15868
12	5300
12	29176
12	22292
12	23863
12	8851
12	7032
12	13409
12	12341
12	29356
12	28824
13	25439
13	15527
13	17427
14	24033
14	22024
14	27859
14	10210
14	11357
14	13957
15	15039
15	18373
15	29176
18	24794
18	20420
18	16217
18	7852
18	13758
18	22421
18	14010
19	6383
20	16655
20	8914
20	29125
20	6025
20	196
20	25214
20	6975
20	4872
20	155
20	5800
20	6710
20	7038
20	8683
20	18212
20	21529
20	25827
20	3279
20	9717
20	13175
20	23324
20	7305
20	7309
20	15019
20	6109
20	2606
20	10242
20	19657
20	4314
21	32211
21	14652
21	16627
21	9149
21	29429
21	5409
21	4524
21	22439
21	4144
21	21815
21	32301
21	13223
21	8589
21	11042
21	31368
21	13992
21	21685
21	8298
21	31076
21	12178
21	17113
21	10910
21	27343
21	30886
21	18849
21	13175
21	5831
21	14344
21	31901
21	18905
21	25705
22	2030
22	3609
22	6691
22	17123
22	19409
22	28715
22	3978
22	7435
23	1376
23	9459
23	6434
23	23453
23	32247
23	18920
23	23602
23	26213
23	22624
23	25039
23	27923
23	27250
23	6436
23	622
23	30484
23	31753
23	11763
23	26993
23	6494
23	2421
23	31176
23	23971
23	22325
23	29353
23	1666
23	6817
23	16552
23	28271
23	30060
25	4364
27	11025
27	9295
27	22075
27	14067
28	26096
28	17153
28	26855
28	7309
28	1238
28	23971
28	31930
28	4078
28	6857
28	11607
28	12619
28	7141
28	1645
28	8584
28	4407
28	23359
28	1465
28	13932
28	1800
28	27937
28	12571
28	30210
28	4177
28	27401
28	7066
28	15445
28	20678
28	1172
29	24985
29	16825
29	24659
29	3028
29	11760
29	18212
29	9964
30	1808
30	24508
30	5507
30	4872
30	21685
30	6710
30	2393
31	893
33	14744
33	15385
34	26288
34	32663
34	27366
34	28709
34	29195
34	28285
34	19846
34	12203
34	3761
34	25871
34	2682
34	30270
34	7935
34	7357
34	29737
34	17388
34	608
34	9731
34	24175
34	5931
35	19942
35	4407
35	25740
35	1579
37	16736
37	9429
37	14983
37	27158
37	15512
37	12549
37	20941
37	20027
37	20224
37	1946
37	20713
37	20809
37	11771
37	3144
37	12203
37	3463
37	20598
37	7109
37	1548
37	14647
37	13609
37	2434
37	8224
37	25606
37	8777
37	64
37	8382
37	7149
38	4088
38	2684
38	11752
38	602
38	31752
38	8636
38	10385
38	10240
38	1645
38	11568
38	29176
38	25455
38	14928
38	25022
38	28959
38	16469
38	20809
38	24860
38	26270
38	17726
38	19280
38	15439
38	22299
38	31572
40	25272
41	27513
42	7357
42	12167
42	7021
42	12472
42	1776
42	261
42	26411
42	26808
42	29648
42	22473
42	12801
42	6710
42	9594
42	21041
42	23231
42	16195
42	2616
42	17292
42	23345
42	3381
42	32663
42	17056
42	12058
42	13315
42	23874
42	29073
42	31372
42	16143
42	6740
42	22370
42	15567
42	28285
43	23647
43	21805
43	28837
44	2198
44	31418
44	12616
44	29033
44	15344
45	15567
45	29330
45	3971
45	12058
45	20180
45	2616
45	1645
45	4113
45	30487
45	10760
45	16436
45	31329
45	28328
45	23056
45	12237
45	9809
45	25739
45	16303
45	14617
45	21352
45	27273
45	15527
45	28268
45	4795
45	4000
45	6729
45	20162
45	32700
45	21720
45	25579
45	27919
46	8041
46	30524
46	20322
46	30487
46	7309
46	16179
46	23507
46	17723
46	27923
47	1262
47	10572
47	24040
47	13315
47	20813
47	3035
47	12389
47	24239
47	17250
47	6747
47	10775
47	23197
47	4864
47	14545
47	14108
47	4352
47	15945
47	863
47	22008
47	1962
47	10818
47	19827
47	22966
47	9558
47	12056
47	9224
47	16504
47	5416
47	28285
47	23874
47	10609
47	23819
48	21378
48	22230
48	25752
48	20060
48	3235
48	9282
48	666
48	8899
48	12292
48	32201
48	19480
48	13790
49	6691
50	29827
50	23845
50	25954
50	4388
50	4556
50	13735
50	20694
50	11578
50	27320
50	16853
50	29136
50	5669
50	21773
50	8779
50	17496
50	21537
50	10112
50	23874
50	13423
50	26297
50	3975
50	28905
50	20802
50	21547
50	23434
50	12963
50	27871
50	8600
50	18200
51	1746
51	19718
51	7709
51	18443
51	19959
51	15945
51	11745
51	9731
51	2421
51	11736
51	1704
51	31230
51	18110
51	4803
51	26686
52	16253
52	23262
52	25743
52	9658
52	19959
52	14159
52	29737
52	15787
53	22813
53	1327
53	20874
54	16673
54	1376
55	32153
56	21838
56	1854
56	19265
56	16842
57	29136
57	11508
57	25455
57	32510
57	17191
57	23874
57	11628
57	24508
57	13175
57	8962
57	13749
57	6511
57	4065
57	16496
57	19476
57	19532
57	23454
57	27151
57	17997
57	24909
57	19396
57	10385
57	7609
57	11604
57	23507
57	32713
57	2695
57	17155
57	14913
58	21941
58	11265
58	2182
58	18811
58	14983
59	19667
59	2214
59	28621
59	9314
59	24261
59	1197
59	27672
59	10905
59	11240
60	3257
60	27880
60	31669
60	11578
60	774
60	6332
60	17151
60	6109
60	17949
60	16143
60	24655
60	18373
60	12769
60	29007
60	7768
60	6900
61	29480
61	11552
61	14684
61	14983
61	4420
61	20338
61	14296
61	23844
61	19756
61	18190
61	17925
61	11808
61	12549
61	31661
61	23051
61	18549
61	6694
61	16461
61	20580
61	5108
61	9435
61	20214
61	16764
61	3148
61	12873
61	173
61	24009
61	19427
61	14939
61	17036
61	21845
61	32523
62	26808
62	23536
62	25163
62	1143
62	19155
62	24251
62	32247
62	26562
62	18994
62	16655
62	29263
62	21475
62	5311
62	26153
62	28285
62	26947
63	6212
63	17396
63	26797
63	20788
63	5972
63	15787
63	23731
63	6083
63	4696
63	13260
63	1238
63	6388
63	15416
63	30693
63	893
63	17427
63	23460
63	14152
63	19901
63	4623
63	82
63	2616
63	21201
64	9689
64	23190
64	1105
64	10113
64	27540
64	31901
64	21007
64	4446
64	19019
64	22897
64	30599
64	13646
64	29954
64	29342
64	4242
64	29419
64	11016
64	12659
64	22299
64	19292
64	31520
64	21681
64	18465
