0	4001
0	375
0	3197
0	4275
0	1505
0	2987
0	3291
0	1712
0	4627
0	2092
0	2748
0	3866
0	2131
0	1664
0	2382
0	2935
0	1594
0	1073
0	3667
0	3267
0	1540
0	4481
0	3831
0	3972
0	4339
0	4422
0	1835
0	2577
0	3452
0	1610
0	3507
0	2740
0	2777
0	230
0	403
0	1616
0	3652
0	3026
1	2519
1	4422
8	1357
8	501
8	284
8	2573
8	4583
8	3543
8	1839
8	2956
8	2153
8	3567
11	4422
14	3030
14	2180
14	3864
14	1610
14	1299
14	1892
14	2597
14	4024
14	4422
14	893
14	3403
14	4176
14	3270
14	3077
14	3952
14	4242
14	1553
14	2519
14	1739
14	1896
14	4557
14	3747
14	1540
14	1578
14	1550
14	194
14	3382
14	3831
14	2574
14	3511
23	4422
23	4744
23	2920
23	3241
23	997
23	4122
23	3197
23	1499
23	4548
23	1540
23	2039
23	535
23	2092
23	893
23	1285
23	3972
25	3615
25	3197
25	2881
25	1169
25	893
25	3300
25	4542
25	2251
29	4000
29	3972
30	1122
30	3196
30	4422
30	1954
30	2577
30	671
30	3329
33	2311
33	4422
33	2577
33	1540
35	436
37	3273
37	3569
37	539
37	3196
37	3197
37	3170
37	1575
37	250
37	1603
37	1236
37	833
37	2493
37	2333
37	2542
37	42
37	4086
37	4021
37	622
37	4141
37	606
37	1169
37	2130
37	4080
37	4339
37	1977
45	1759
47	1135
47	40
47	78
47	1635
47	3064
47	3150
47	1760
47	1169
47	3498
47	3786
47	1123
47	1285
47	377
47	3197
47	2027
47	2822
47	1540
47	2277
47	658
47	2447
47	3264
47	3999
47	975
47	3196
47	1373
47	1252
47	1274
47	378
47	3026
47	3495
49	2462
49	1134
49	2577
49	4422
49	127
49	930
49	27
49	3565
51	3126
52	1540
53	1619
54	2735
54	3378
54	3450
54	2393
54	4422
58	2365
58	442
58	782
60	3196
60	2250
60	870
60	2092
61	375
62	24
62	3628
64	2305
64	436
64	3667
64	3914
64	468
64	3664
64	2748
64	4465
64	710
64	2789
66	2273
67	1238
67	4153
67	359
70	4631
70	1170
70	1578
70	1886
70	2291
70	4491
70	1540
70	353
73	2666
73	611
74	1540
75	3867
75	1825
75	3534
75	3241
75	4422
75	2079
75	750
75	4548
76	4443
76	1999
78	1127
78	3197
80	1578
80	1802
80	4720
80	874
80	4171
80	247
80	793
80	2748
80	223
80	1096
80	3452
80	783
80	4748
80	1763
80	760
80	4756
80	1506
80	678
80	282
80	1041
80	4422
80	2577
80	3801
80	2364
80	1575
80	906
80	4464
80	1610
80	3170
80	1122
80	1253
80	152
80	2981
80	419
80	3522
80	2584
80	3154
80	27
80	931
80	4553
80	378
80	4192
80	3385
86	2459
86	3770
86	3329
86	4373
86	28
86	2305
86	2586
86	1683
86	997
88	1902
88	2612
88	1825
88	417
88	1540
88	1954
88	2372
93	1256
93	3075
93	1077
93	4460
93	24
93	2308
93	3241
93	2148
94	2148
94	3034
94	3543
94	3522
94	282
94	3450
94	4467
94	2273
94	396
94	3613
94	2577
94	2153
98	2116
98	838
98	4324
98	4029
98	3545
98	2339
98	27
99	4459
99	1122
99	1324
99	2577
99	1238
102	3241
102	4423
102	2342
102	4548
102	893
102	2578
102	2987
102	1505
102	2881
102	3401
102	364
102	3713
102	2920
102	4523
102	4401
102	340
102	24
103	1621
106	3241
109	569
109	2735
109	1166
109	540
109	4401
109	4748
109	4562
109	753
109	3890
109	3866
109	1624
109	2092
109	3811
109	3536
109	2920
109	3805
109	2289
109	930
109	4000
109	3865
109	3788
109	3164
109	1953
109	3713
109	183
109	4422
109	3241
109	4548
109	1606
109	1476
109	4306
109	2987
109	3489
109	330
109	234
109	4491
109	2757
109	3274
109	3534
109	3324
109	628
109	893
109	3044
109	1314
109	2315
109	733
109	4423
109	3669
109	2251
109	3795
109	3999
109	4103
109	2131
109	1954
109	1950
109	1578
109	3739
109	1810
109	985
109	537
109	256
109	436
109	4274
109	4584
109	3401
109	1894
109	4720
109	79
110	2854
110	2092
110	3077
110	4562
110	1566
110	2770
110	1405
110	1236
110	377
110	3197
111	1300
111	3450
111	2873
111	378
111	3260
111	1764
111	2333
111	27
111	1318
111	3385
111	4395
111	4659
112	1085
112	3048
112	907
112	522
112	1110
112	523
112	1835
112	4757
112	326
112	4022
112	2577
112	2223
112	189
112	3492
112	2517
112	2197
112	2153
112	4345
112	3197
112	862
112	1733
112	375
112	1156
112	3713
